Epoch,Loss_u,Loss_pde,Loss_l1,Loss_tot,p0,p1,p2,p3,p4,p5,p6
  2368,4.5306e-04,4.2493e-05,1.7697e+00,1.0063e-03, 3.6326e-01,-2.2421e-01,-2.6163e-03,5.8587e-01,-5.8996e-01,2.1087e-03,-1.6906e-03
  2369,4.1162e-04,2.8274e-05,1.7697e+00,7.8580e-04, 3.6326e-01,-2.2421e-01,-2.6163e-03,5.8587e-01,-5.8996e-01,2.1087e-03,-1.6906e-03
  2370,3.2079e-04,7.0598e-06,1.7838e+00,4.2768e-04, 3.6728e-01,-2.2966e-01,-3.8809e-03,5.8655e-01,-5.9090e-01,3.4458e-03,-2.0726e-03
  2371,4.0849e-04,2.1706e-05,1.7838e+00,7.0022e-04, 3.6728e-01,-2.2966e-01,-3.8809e-03,5.8655e-01,-5.9090e-01,3.4458e-03,-2.0726e-03
  2372,5.0339e-04,6.0309e-05,1.7838e+00,1.2825e-03, 3.6728e-01,-2.2966e-01,-3.8809e-03,5.8655e-01,-5.9090e-01,3.4458e-03,-2.0726e-03
  2373,5.5210e-04,5.8609e-05,1.7838e+00,1.3100e-03, 3.6728e-01,-2.2966e-01,-3.8809e-03,5.8655e-01,-5.9090e-01,3.4458e-03,-2.0726e-03
  2374,4.0750e-04,2.9812e-05,1.7838e+00,8.0194e-04, 3.6728e-01,-2.2966e-01,-3.8809e-03,5.8655e-01,-5.9090e-01,3.4458e-03,-2.0726e-03
  2375,3.1568e-04,6.2779e-06,1.7905e+00,4.1292e-04, 3.6849e-01,-2.3014e-01,-5.1497e-03,5.8783e-01,-5.9203e-01,4.2392e-03,-2.5846e-03
  2376,4.0992e-04,2.3313e-05,1.7905e+00,7.2255e-04, 3.6849e-01,-2.3014e-01,-5.1497e-03,5.8783e-01,-5.9203e-01,4.2392e-03,-2.5846e-03
  2377,4.8077e-04,5.1309e-05,1.7905e+00,1.1476e-03, 3.6849e-01,-2.3014e-01,-5.1497e-03,5.8783e-01,-5.9203e-01,4.2392e-03,-2.5846e-03
  2378,4.6886e-04,3.7929e-05,1.7905e+00,9.6665e-04, 3.6849e-01,-2.3014e-01,-5.1497e-03,5.8783e-01,-5.9203e-01,4.2392e-03,-2.5846e-03
  2379,3.2709e-04,1.3365e-05,1.7905e+00,5.1415e-04, 3.6849e-01,-2.3014e-01,-5.1497e-03,5.8783e-01,-5.9203e-01,4.2392e-03,-2.5846e-03
  2380,3.1498e-04,6.8343e-06,1.7815e+00,4.1933e-04, 3.6393e-01,-2.2419e-01,-4.5948e-03,5.8931e-01,-5.9348e-01,3.2246e-03,-2.7577e-03
  2381,3.1526e-04,1.1371e-05,1.7815e+00,4.7711e-04, 3.6393e-01,-2.2419e-01,-4.5948e-03,5.8931e-01,-5.9348e-01,3.2246e-03,-2.7577e-03
  2382,3.3455e-04,1.2326e-05,1.7815e+00,5.0856e-04, 3.6393e-01,-2.2419e-01,-4.5948e-03,5.8931e-01,-5.9348e-01,3.2246e-03,-2.7577e-03
  2383,3.1275e-04,1.0175e-05,1.7815e+00,4.5955e-04, 3.6393e-01,-2.2419e-01,-4.5948e-03,5.8931e-01,-5.9348e-01,3.2246e-03,-2.7577e-03
  2384,2.9340e-04,7.3446e-06,1.7815e+00,4.0436e-04, 3.6393e-01,-2.2419e-01,-4.5948e-03,5.8931e-01,-5.9348e-01,3.2246e-03,-2.7577e-03
  2385,2.9414e-04,6.3157e-06,1.7727e+00,3.9199e-04, 3.6003e-01,-2.1960e-01,-3.1773e-03,5.9078e-01,-5.9484e-01,2.2039e-03,-2.0928e-03
  2386,2.9184e-04,6.4196e-06,1.7727e+00,3.9104e-04, 3.6003e-01,-2.1960e-01,-3.1773e-03,5.9078e-01,-5.9484e-01,2.2039e-03,-2.0928e-03
  2387,2.9058e-04,6.4963e-06,1.7727e+00,3.9079e-04, 3.6003e-01,-2.1960e-01,-3.1773e-03,5.9078e-01,-5.9484e-01,2.2039e-03,-2.0928e-03
  2388,2.9070e-04,6.5227e-06,1.7727e+00,3.9127e-04, 3.6003e-01,-2.1960e-01,-3.1773e-03,5.9078e-01,-5.9484e-01,2.2039e-03,-2.0928e-03
  2389,2.9059e-04,6.5384e-06,1.7727e+00,3.9140e-04, 3.6003e-01,-2.1960e-01,-3.1773e-03,5.9078e-01,-5.9484e-01,2.2039e-03,-2.0928e-03
  2390,2.9003e-04,6.3146e-06,1.7698e+00,3.8799e-04, 3.5916e-01,-2.1798e-01,-2.8082e-03,5.9092e-01,-5.9504e-01,1.9049e-03,-2.0177e-03
  2391,2.9096e-04,6.8896e-06,1.7698e+00,3.9627e-04, 3.5916e-01,-2.1798e-01,-2.8082e-03,5.9092e-01,-5.9504e-01,1.9049e-03,-2.0177e-03
  2392,2.9535e-04,7.1192e-06,1.7698e+00,4.0361e-04, 3.5916e-01,-2.1798e-01,-2.8082e-03,5.9092e-01,-5.9504e-01,1.9049e-03,-2.0177e-03
  2393,2.9131e-04,7.1485e-06,1.7698e+00,3.9998e-04, 3.5916e-01,-2.1798e-01,-2.8082e-03,5.9092e-01,-5.9504e-01,1.9049e-03,-2.0177e-03
  2394,2.9155e-04,6.3559e-06,1.7698e+00,3.9016e-04, 3.5916e-01,-2.1798e-01,-2.8082e-03,5.9092e-01,-5.9504e-01,1.9049e-03,-2.0177e-03
  2395,2.8970e-04,6.0710e-06,1.7692e+00,3.8471e-04, 3.5873e-01,-2.1709e-01,-2.8317e-03,5.9124e-01,-5.9562e-01,1.6438e-03,-2.0732e-03
  2396,2.9064e-04,6.6740e-06,1.7692e+00,3.9337e-04, 3.5873e-01,-2.1709e-01,-2.8317e-03,5.9124e-01,-5.9562e-01,1.6438e-03,-2.0732e-03
  2397,2.9419e-04,7.1064e-06,1.7692e+00,4.0245e-04, 3.5873e-01,-2.1709e-01,-2.8317e-03,5.9124e-01,-5.9562e-01,1.6438e-03,-2.0732e-03
  2398,2.9246e-04,7.0320e-06,1.7692e+00,3.9981e-04, 3.5873e-01,-2.1709e-01,-2.8317e-03,5.9124e-01,-5.9562e-01,1.6438e-03,-2.0732e-03
  2399,2.8991e-04,6.3967e-06,1.7692e+00,3.8920e-04, 3.5873e-01,-2.1709e-01,-2.8317e-03,5.9124e-01,-5.9562e-01,1.6438e-03,-2.0732e-03
  2400,2.8839e-04,5.9207e-06,1.7685e+00,3.8163e-04, 3.5756e-01,-2.1600e-01,-2.7194e-03,5.9223e-01,-5.9643e-01,1.1311e-03,-2.4061e-03
  2401,2.9069e-04,6.4588e-06,1.7685e+00,3.9082e-04, 3.5756e-01,-2.1600e-01,-2.7194e-03,5.9223e-01,-5.9643e-01,1.1311e-03,-2.4061e-03
  2402,2.9173e-04,7.3296e-06,1.7685e+00,4.0301e-04, 3.5756e-01,-2.1600e-01,-2.7194e-03,5.9223e-01,-5.9643e-01,1.1311e-03,-2.4061e-03
  2403,2.9336e-04,7.2449e-06,1.7685e+00,4.0359e-04, 3.5756e-01,-2.1600e-01,-2.7194e-03,5.9223e-01,-5.9643e-01,1.1311e-03,-2.4061e-03
  2404,2.8875e-04,6.7481e-06,1.7685e+00,3.9267e-04, 3.5756e-01,-2.1600e-01,-2.7194e-03,5.9223e-01,-5.9643e-01,1.1311e-03,-2.4061e-03
  2405,2.8675e-04,5.8530e-06,1.7662e+00,3.7924e-04, 3.5588e-01,-2.1426e-01,-2.6891e-03,5.9320e-01,-5.9717e-01,5.6175e-04,-2.4676e-03
  2406,2.9083e-04,6.7172e-06,1.7662e+00,3.9440e-04, 3.5588e-01,-2.1426e-01,-2.6891e-03,5.9320e-01,-5.9717e-01,5.6175e-04,-2.4676e-03
  2407,2.9467e-04,8.5162e-06,1.7662e+00,4.2129e-04, 3.5588e-01,-2.1426e-01,-2.6891e-03,5.9320e-01,-5.9717e-01,5.6175e-04,-2.4676e-03
  2408,2.9769e-04,9.0243e-06,1.7662e+00,4.3086e-04, 3.5588e-01,-2.1426e-01,-2.6891e-03,5.9320e-01,-5.9717e-01,5.6175e-04,-2.4676e-03
  2409,2.9477e-04,7.9304e-06,1.7662e+00,4.1398e-04, 3.5588e-01,-2.1426e-01,-2.6891e-03,5.9320e-01,-5.9717e-01,5.6175e-04,-2.4676e-03
  2410,2.8593e-04,5.8468e-06,1.7609e+00,3.7843e-04, 3.5292e-01,-2.1128e-01,-2.0822e-03,5.9418e-01,-5.9794e-01,0.0000e+00,-2.4673e-03
  2411,2.9602e-04,7.9331e-06,1.7609e+00,4.1528e-04, 3.5292e-01,-2.1128e-01,-2.0822e-03,5.9418e-01,-5.9794e-01,0.0000e+00,-2.4673e-03
  2412,3.1192e-04,1.2965e-05,1.7609e+00,4.9573e-04, 3.5292e-01,-2.1128e-01,-2.0822e-03,5.9418e-01,-5.9794e-01,0.0000e+00,-2.4673e-03
  2413,3.2176e-04,1.5091e-05,1.7609e+00,5.3288e-04, 3.5292e-01,-2.1128e-01,-2.0822e-03,5.9418e-01,-5.9794e-01,0.0000e+00,-2.4673e-03
  2414,3.1586e-04,1.2176e-05,1.7609e+00,4.8967e-04, 3.5292e-01,-2.1128e-01,-2.0822e-03,5.9418e-01,-5.9794e-01,0.0000e+00,-2.4673e-03
  2415,2.8991e-04,5.9957e-06,1.7526e+00,3.8439e-04, 3.4835e-01,-2.0679e-01,-1.3731e-03,5.9474e-01,-5.9839e-01,-8.9471e-04,-2.1039e-03
  2416,3.1901e-04,1.1309e-05,1.7526e+00,4.8172e-04, 3.4835e-01,-2.0679e-01,-1.3731e-03,5.9474e-01,-5.9839e-01,-8.9471e-04,-2.1039e-03
  2417,3.5817e-04,2.6666e-05,1.7526e+00,7.1818e-04, 3.4835e-01,-2.0679e-01,-1.3731e-03,5.9474e-01,-5.9839e-01,-8.9471e-04,-2.1039e-03
  2418,4.0418e-04,3.2557e-05,1.7526e+00,8.4000e-04, 3.4835e-01,-2.0679e-01,-1.3731e-03,5.9474e-01,-5.9839e-01,-8.9471e-04,-2.1039e-03
  2419,3.7448e-04,2.4509e-05,1.7526e+00,7.0703e-04, 3.4835e-01,-2.0679e-01,-1.3731e-03,5.9474e-01,-5.9839e-01,-8.9471e-04,-2.1039e-03
  2420,3.0308e-04,6.4268e-06,1.7395e+00,4.0311e-04, 3.4102e-01,-2.0016e-01,-0.0000e+00,5.9532e-01,-5.9871e-01,-2.2982e-03,-1.9564e-03
  2421,3.8769e-04,2.0899e-05,1.7395e+00,6.7390e-04, 3.4102e-01,-2.0016e-01,-0.0000e+00,5.9532e-01,-5.9871e-01,-2.2982e-03,-1.9564e-03
  2422,4.8107e-04,6.1853e-05,1.7395e+00,1.2944e-03, 3.4102e-01,-2.0016e-01,-0.0000e+00,5.9532e-01,-5.9871e-01,-2.2982e-03,-1.9564e-03
  2423,5.8815e-04,6.8804e-05,1.7395e+00,1.4912e-03, 3.4102e-01,-2.0016e-01,-0.0000e+00,5.9532e-01,-5.9871e-01,-2.2982e-03,-1.9564e-03
  2424,4.4806e-04,3.6828e-05,1.7395e+00,9.3971e-04, 3.4102e-01,-2.0016e-01,-0.0000e+00,5.9532e-01,-5.9871e-01,-2.2982e-03,-1.9564e-03
  2425,3.0098e-04,5.7015e-06,1.7316e+00,3.9175e-04, 3.3548e-01,-1.9640e-01,5.5308e-04,5.9590e-01,-5.9894e-01,-2.9145e-03,-1.3897e-03
  2426,4.3939e-04,3.6580e-05,1.7316e+00,9.2813e-04, 3.3548e-01,-1.9640e-01,5.5308e-04,5.9590e-01,-5.9894e-01,-2.9145e-03,-1.3897e-03
  2427,5.7019e-04,8.2942e-05,1.7316e+00,1.6568e-03, 3.3548e-01,-1.9640e-01,5.5308e-04,5.9590e-01,-5.9894e-01,-2.9145e-03,-1.3897e-03
  2428,5.8277e-04,6.5498e-05,1.7316e+00,1.4448e-03, 3.3548e-01,-1.9640e-01,5.5308e-04,5.9590e-01,-5.9894e-01,-2.9145e-03,-1.3897e-03
  2429,3.5195e-04,1.6707e-05,1.7316e+00,5.8483e-04, 3.3548e-01,-1.9640e-01,5.5308e-04,5.9590e-01,-5.9894e-01,-2.9145e-03,-1.3897e-03
  2430,3.3297e-04,6.5070e-06,1.7398e+00,4.3435e-04, 3.4036e-01,-2.0208e-01,-2.3181e-04,5.9593e-01,-5.9881e-01,-1.2122e-03,-1.2059e-03
  2431,3.2173e-04,1.9429e-05,1.7398e+00,5.9000e-04, 3.4036e-01,-2.0208e-01,-2.3181e-04,5.9593e-01,-5.9881e-01,-1.2122e-03,-1.2059e-03
  2432,3.5744e-04,2.0584e-05,1.7398e+00,6.4071e-04, 3.4036e-01,-2.0208e-01,-2.3181e-04,5.9593e-01,-5.9881e-01,-1.2122e-03,-1.2059e-03
  2433,3.2020e-04,1.2548e-05,1.7398e+00,4.9974e-04, 3.4036e-01,-2.0208e-01,-2.3181e-04,5.9593e-01,-5.9881e-01,-1.2122e-03,-1.2059e-03
  2434,2.9492e-04,7.0569e-06,1.7398e+00,4.0354e-04, 3.4036e-01,-2.0208e-01,-2.3181e-04,5.9593e-01,-5.9881e-01,-1.2122e-03,-1.2059e-03
  2435,2.9383e-04,6.1616e-06,1.7529e+00,3.9104e-04, 3.4577e-01,-2.0835e-01,-2.2874e-03,5.9526e-01,-5.9896e-01,1.9659e-04,-2.0928e-03
  2436,2.9272e-04,6.2303e-06,1.7529e+00,3.9085e-04, 3.4577e-01,-2.0835e-01,-2.2874e-03,5.9526e-01,-5.9896e-01,1.9659e-04,-2.0928e-03
  2437,2.8710e-04,7.6966e-06,1.7529e+00,4.0423e-04, 3.4577e-01,-2.0835e-01,-2.2874e-03,5.9526e-01,-5.9896e-01,1.9659e-04,-2.0928e-03
  2438,2.9126e-04,8.2917e-06,1.7529e+00,4.1614e-04, 3.4577e-01,-2.0835e-01,-2.2874e-03,5.9526e-01,-5.9896e-01,1.9659e-04,-2.0928e-03
  2439,2.9294e-04,7.2007e-06,1.7529e+00,4.0372e-04, 3.4577e-01,-2.0835e-01,-2.2874e-03,5.9526e-01,-5.9896e-01,1.9659e-04,-2.0928e-03
  2440,2.8447e-04,5.8352e-06,1.7575e+00,3.7765e-04, 3.4358e-01,-2.1036e-01,-2.6194e-03,5.9688e-01,-6.0074e-01,1.2642e-03,-2.0160e-03
  2441,2.8319e-04,7.7149e-06,1.7575e+00,4.0075e-04, 3.4358e-01,-2.1036e-01,-2.6194e-03,5.9688e-01,-6.0074e-01,1.2642e-03,-2.0160e-03
  2442,3.0558e-04,1.0217e-05,1.7575e+00,4.5563e-04, 3.4358e-01,-2.1036e-01,-2.6194e-03,5.9688e-01,-6.0074e-01,1.2642e-03,-2.0160e-03
  2443,2.9051e-04,1.3221e-05,1.7575e+00,4.7957e-04, 3.4358e-01,-2.1036e-01,-2.6194e-03,5.9688e-01,-6.0074e-01,1.2642e-03,-2.0160e-03
  2444,3.0433e-04,1.0785e-05,1.7575e+00,4.6185e-04, 3.4358e-01,-2.1036e-01,-2.6194e-03,5.9688e-01,-6.0074e-01,1.2642e-03,-2.0160e-03
  2445,2.8196e-04,6.4296e-06,1.7571e+00,3.8299e-04, 3.3687e-01,-2.1371e-01,-2.3111e-03,5.9853e-01,-6.0227e-01,2.1884e-03,-1.1973e-03
  2446,2.9249e-04,1.0902e-05,1.7571e+00,4.5163e-04, 3.3687e-01,-2.1371e-01,-2.3111e-03,5.9853e-01,-6.0227e-01,2.1884e-03,-1.1973e-03
  2447,3.3271e-04,2.5064e-05,1.7571e+00,6.7587e-04, 3.3687e-01,-2.1371e-01,-2.3111e-03,5.9853e-01,-6.0227e-01,2.1884e-03,-1.1973e-03
  2448,3.6041e-04,3.7231e-05,1.7571e+00,8.6180e-04, 3.3687e-01,-2.1371e-01,-2.3111e-03,5.9853e-01,-6.0227e-01,2.1884e-03,-1.1973e-03
  2449,3.7432e-04,3.7495e-05,1.7571e+00,8.7933e-04, 3.3687e-01,-2.1371e-01,-2.3111e-03,5.9853e-01,-6.0227e-01,2.1884e-03,-1.1973e-03
  2450,3.3127e-04,1.0719e-05,1.7571e+00,4.8824e-04, 3.2633e-01,-2.2509e-01,-1.2214e-03,5.9775e-01,-6.0207e-01,4.3915e-03,2.2876e-04
  2451,3.8867e-04,2.7403e-05,1.7571e+00,7.6275e-04, 3.2633e-01,-2.2509e-01,-1.2214e-03,5.9775e-01,-6.0207e-01,4.3915e-03,2.2876e-04
  2452,5.0622e-04,1.0138e-04,1.7571e+00,1.8432e-03, 3.2633e-01,-2.2509e-01,-1.2214e-03,5.9775e-01,-6.0207e-01,4.3915e-03,2.2876e-04
  2453,6.9576e-04,1.4294e-04,1.7571e+00,2.5743e-03, 3.2633e-01,-2.2509e-01,-1.2214e-03,5.9775e-01,-6.0207e-01,4.3915e-03,2.2876e-04
  2454,6.0789e-04,1.1266e-04,1.7571e+00,2.0928e-03, 3.2633e-01,-2.2509e-01,-1.2214e-03,5.9775e-01,-6.0207e-01,4.3915e-03,2.2876e-04
  2455,3.8893e-04,1.1302e-05,1.7573e+00,5.5377e-04, 3.1652e-01,-2.3872e-01,-4.7320e-04,5.9584e-01,-5.9972e-01,5.6206e-03,4.1599e-04
  2456,6.6160e-04,8.9417e-05,1.7573e+00,1.8447e-03, 3.1652e-01,-2.3872e-01,-4.7320e-04,5.9584e-01,-5.9972e-01,5.6206e-03,4.1599e-04
  2457,8.4679e-04,2.2092e-04,1.7573e+00,3.7450e-03, 3.1652e-01,-2.3872e-01,-4.7320e-04,5.9584e-01,-5.9972e-01,5.6206e-03,4.1599e-04
  2458,7.9890e-04,1.1667e-04,1.7573e+00,2.3383e-03, 3.1652e-01,-2.3872e-01,-4.7320e-04,5.9584e-01,-5.9972e-01,5.6206e-03,4.1599e-04
  2459,3.9358e-04,1.1546e-05,1.7573e+00,5.6181e-04, 3.1652e-01,-2.3872e-01,-4.7320e-04,5.9584e-01,-5.9972e-01,5.6206e-03,4.1599e-04
  2460,7.0364e-04,2.9096e-05,1.7593e+00,1.1011e-03, 3.3937e-01,-2.1863e-01,-6.7471e-03,5.9342e-01,-5.9436e-01,-6.8259e-04,-6.0934e-03
  2461,4.2086e-04,1.6412e-05,1.7593e+00,6.5278e-04, 3.3937e-01,-2.1863e-01,-6.7471e-03,5.9342e-01,-5.9436e-01,-6.8259e-04,-6.0934e-03
  2462,4.0360e-04,3.3441e-05,1.7593e+00,8.5807e-04, 3.3937e-01,-2.1863e-01,-6.7471e-03,5.9342e-01,-5.9436e-01,-6.8259e-04,-6.0934e-03
  2463,3.5903e-04,3.9198e-05,1.7593e+00,8.8888e-04, 3.3937e-01,-2.1863e-01,-6.7471e-03,5.9342e-01,-5.9436e-01,-6.8259e-04,-6.0934e-03
  2464,3.4427e-04,2.4999e-05,1.7593e+00,6.8868e-04, 3.3937e-01,-2.1863e-01,-6.7471e-03,5.9342e-01,-5.9436e-01,-6.8259e-04,-6.0934e-03
  2465,3.2755e-04,1.5349e-05,1.7488e+00,5.4579e-04, 3.3294e-01,-2.1846e-01,-1.2277e-03,5.9200e-01,-6.0089e-01,3.1306e-03,1.4666e-04
  2466,3.2145e-04,1.3485e-05,1.7488e+00,5.1537e-04, 3.3294e-01,-2.1846e-01,-1.2277e-03,5.9200e-01,-6.0089e-01,3.1306e-03,1.4666e-04
  2467,3.0553e-04,1.4391e-05,1.7488e+00,5.1138e-04, 3.3294e-01,-2.1846e-01,-1.2277e-03,5.9200e-01,-6.0089e-01,3.1306e-03,1.4666e-04
  2468,3.0799e-04,1.7201e-05,1.7488e+00,5.5070e-04, 3.3294e-01,-2.1846e-01,-1.2277e-03,5.9200e-01,-6.0089e-01,3.1306e-03,1.4666e-04
  2469,2.9849e-04,1.4646e-05,1.7488e+00,5.0781e-04, 3.3294e-01,-2.1846e-01,-1.2277e-03,5.9200e-01,-6.0089e-01,3.1306e-03,1.4666e-04
  2470,3.0867e-04,8.6257e-06,1.7449e+00,4.3914e-04, 3.3100e-01,-2.2218e-01,-1.4778e-03,5.9123e-01,-5.9757e-01,1.1281e-03,2.8719e-04
  2471,3.3143e-04,1.0357e-05,1.7449e+00,4.8464e-04, 3.3100e-01,-2.2218e-01,-1.4778e-03,5.9123e-01,-5.9757e-01,1.1281e-03,2.8719e-04
  2472,3.0266e-04,1.5478e-05,1.7449e+00,5.2307e-04, 3.3100e-01,-2.2218e-01,-1.4778e-03,5.9123e-01,-5.9757e-01,1.1281e-03,2.8719e-04
  2473,3.2047e-04,1.0021e-05,1.7449e+00,4.6938e-04, 3.3100e-01,-2.2218e-01,-1.4778e-03,5.9123e-01,-5.9757e-01,1.1281e-03,2.8719e-04
  2474,2.9106e-04,9.2844e-06,1.7449e+00,4.3035e-04, 3.3100e-01,-2.2218e-01,-1.4778e-03,5.9123e-01,-5.9757e-01,1.1281e-03,2.8719e-04
  2475,2.9881e-04,8.5722e-06,1.7526e+00,4.2886e-04, 3.3344e-01,-2.2015e-01,-3.2575e-03,5.9151e-01,-6.0110e-01,1.3612e-03,-1.7765e-03
  2476,3.0002e-04,9.1476e-06,1.7526e+00,4.3768e-04, 3.3344e-01,-2.2015e-01,-3.2575e-03,5.9151e-01,-6.0110e-01,1.3612e-03,-1.7765e-03
  2477,2.9653e-04,7.1258e-06,1.7526e+00,4.0767e-04, 3.3344e-01,-2.2015e-01,-3.2575e-03,5.9151e-01,-6.0110e-01,1.3612e-03,-1.7765e-03
  2478,2.8982e-04,7.4346e-06,1.7526e+00,4.0505e-04, 3.3344e-01,-2.2015e-01,-3.2575e-03,5.9151e-01,-6.0110e-01,1.3612e-03,-1.7765e-03
  2479,2.8742e-04,7.8868e-06,1.7526e+00,4.0863e-04, 3.3344e-01,-2.2015e-01,-3.2575e-03,5.9151e-01,-6.0110e-01,1.3612e-03,-1.7765e-03
  2480,2.8582e-04,6.4861e-06,1.7539e+00,3.8866e-04, 3.3500e-01,-2.1774e-01,-2.7706e-03,5.9242e-01,-6.0233e-01,1.9358e-03,-1.6890e-03
  2481,2.8854e-04,7.5600e-06,1.7539e+00,4.0554e-04, 3.3500e-01,-2.1774e-01,-2.7706e-03,5.9242e-01,-6.0233e-01,1.9358e-03,-1.6890e-03
  2482,2.8685e-04,8.6955e-06,1.7539e+00,4.1883e-04, 3.3500e-01,-2.1774e-01,-2.7706e-03,5.9242e-01,-6.0233e-01,1.9358e-03,-1.6890e-03
  2483,2.8856e-04,7.4522e-06,1.7539e+00,4.0422e-04, 3.3500e-01,-2.1774e-01,-2.7706e-03,5.9242e-01,-6.0233e-01,1.9358e-03,-1.6890e-03
  2484,2.8267e-04,6.3396e-06,1.7539e+00,3.8371e-04, 3.3500e-01,-2.1774e-01,-2.7706e-03,5.9242e-01,-6.0233e-01,1.9358e-03,-1.6890e-03
  2485,2.8272e-04,5.8317e-06,1.7483e+00,3.7705e-04, 3.3116e-01,-2.1749e-01,-1.9024e-03,5.9270e-01,-6.0309e-01,4.4706e-04,-1.5169e-03
  2486,2.8655e-04,6.2757e-06,1.7483e+00,3.8675e-04, 3.3116e-01,-2.1749e-01,-1.9024e-03,5.9270e-01,-6.0309e-01,4.4706e-04,-1.5169e-03
  2487,2.8276e-04,6.7454e-06,1.7483e+00,3.8919e-04, 3.3116e-01,-2.1749e-01,-1.9024e-03,5.9270e-01,-6.0309e-01,4.4706e-04,-1.5169e-03
  2488,2.8601e-04,5.9190e-06,1.7483e+00,3.8157e-04, 3.3116e-01,-2.1749e-01,-1.9024e-03,5.9270e-01,-6.0309e-01,4.4706e-04,-1.5169e-03
  2489,2.8191e-04,5.5678e-06,1.7483e+00,3.7287e-04, 3.3116e-01,-2.1749e-01,-1.9024e-03,5.9270e-01,-6.0309e-01,4.4706e-04,-1.5169e-03
  2490,2.8107e-04,5.3986e-06,1.7516e+00,3.6985e-04, 3.3198e-01,-2.1767e-01,-2.5187e-03,5.9285e-01,-6.0448e-01,1.1480e-04,-1.9886e-03
  2491,2.8148e-04,5.6378e-06,1.7516e+00,3.7345e-04, 3.3198e-01,-2.1767e-01,-2.5187e-03,5.9285e-01,-6.0448e-01,1.1480e-04,-1.9886e-03
  2492,2.7929e-04,5.6179e-06,1.7516e+00,3.7103e-04, 3.3198e-01,-2.1767e-01,-2.5187e-03,5.9285e-01,-6.0448e-01,1.1480e-04,-1.9886e-03
  2493,2.8018e-04,5.5730e-06,1.7516e+00,3.7135e-04, 3.3198e-01,-2.1767e-01,-2.5187e-03,5.9285e-01,-6.0448e-01,1.1480e-04,-1.9886e-03
  2494,2.7919e-04,5.5086e-06,1.7516e+00,3.6953e-04, 3.3198e-01,-2.1767e-01,-2.5187e-03,5.9285e-01,-6.0448e-01,1.1480e-04,-1.9886e-03
  2495,2.7902e-04,5.2181e-06,1.7520e+00,3.6555e-04, 3.3161e-01,-2.1612e-01,-2.3736e-03,5.9388e-01,-6.0580e-01,3.9097e-04,-1.7825e-03
  2496,2.7934e-04,5.2893e-06,1.7520e+00,3.6684e-04, 3.3161e-01,-2.1612e-01,-2.3736e-03,5.9388e-01,-6.0580e-01,3.9097e-04,-1.7825e-03
  2497,2.7881e-04,5.1775e-06,1.7520e+00,3.6486e-04, 3.3161e-01,-2.1612e-01,-2.3736e-03,5.9388e-01,-6.0580e-01,3.9097e-04,-1.7825e-03
  2498,2.7740e-04,5.2592e-06,1.7520e+00,3.6455e-04, 3.3161e-01,-2.1612e-01,-2.3736e-03,5.9388e-01,-6.0580e-01,3.9097e-04,-1.7825e-03
  2499,2.7641e-04,5.1454e-06,1.7520e+00,3.6208e-04, 3.3161e-01,-2.1612e-01,-2.3736e-03,5.9388e-01,-6.0580e-01,3.9097e-04,-1.7825e-03
  2500,2.7606e-04,5.0854e-06,1.7520e+00,3.6096e-04, 3.3146e-01,-2.1534e-01,-2.1246e-03,5.9412e-01,-6.0726e-01,4.1583e-05,-1.6901e-03
  2501,2.7642e-04,5.2511e-06,1.7520e+00,3.6354e-04, 3.3146e-01,-2.1534e-01,-2.1246e-03,5.9412e-01,-6.0726e-01,4.1583e-05,-1.6901e-03
  2502,2.7557e-04,5.1789e-06,1.7520e+00,3.6176e-04, 3.3146e-01,-2.1534e-01,-2.1246e-03,5.9412e-01,-6.0726e-01,4.1583e-05,-1.6901e-03
  2503,2.7474e-04,5.1953e-06,1.7520e+00,3.6118e-04, 3.3146e-01,-2.1534e-01,-2.1246e-03,5.9412e-01,-6.0726e-01,4.1583e-05,-1.6901e-03
  2504,2.7476e-04,5.0796e-06,1.7520e+00,3.5968e-04, 3.3146e-01,-2.1534e-01,-2.1246e-03,5.9412e-01,-6.0726e-01,4.1583e-05,-1.6901e-03
  2505,2.7490e-04,4.9806e-06,1.7527e+00,3.5855e-04, 3.3019e-01,-2.1528e-01,-1.9072e-03,5.9517e-01,-6.0857e-01,-0.0000e+00,-1.5601e-03
  2506,2.7467e-04,5.0576e-06,1.7527e+00,3.5936e-04, 3.3019e-01,-2.1528e-01,-1.9072e-03,5.9517e-01,-6.0857e-01,-0.0000e+00,-1.5601e-03
  2507,2.7400e-04,5.0101e-06,1.7527e+00,3.5808e-04, 3.3019e-01,-2.1528e-01,-1.9072e-03,5.9517e-01,-6.0857e-01,-0.0000e+00,-1.5601e-03
  2508,2.7278e-04,5.0992e-06,1.7527e+00,3.5807e-04, 3.3019e-01,-2.1528e-01,-1.9072e-03,5.9517e-01,-6.0857e-01,-0.0000e+00,-1.5601e-03
  2509,2.7260e-04,5.0359e-06,1.7527e+00,3.5707e-04, 3.3019e-01,-2.1528e-01,-1.9072e-03,5.9517e-01,-6.0857e-01,-0.0000e+00,-1.5601e-03
  2510,2.7259e-04,4.9252e-06,1.7537e+00,3.5562e-04, 3.2963e-01,-2.1414e-01,-1.8550e-03,5.9627e-01,-6.1033e-01,3.4106e-06,-1.5273e-03
