t,x,y,u
2.4999999999999996,1.55e-05,5.5e-06,4.3418427659923795e-09
2.4999999999999996,1.55e-05,6e-06,2.958089945215789e-09
2.4999999999999996,1.55e-05,6.5e-06,1.9582259258067556e-09
2.4999999999999996,1.55e-05,7e-06,1.2608044138792424e-09
2.4999999999999996,1.55e-05,7.499999999999999e-06,7.903009610762793e-10
2.4999999999999996,1.55e-05,8e-06,4.827552822275926e-10
2.4999999999999996,1.55e-05,8.5e-06,2.876613710015938e-10
2.4999999999999996,1.55e-05,9e-06,1.673724195906894e-10
2.4999999999999996,1.55e-05,9.499999999999999e-06,9.518250008060315e-11
2.4999999999999996,1.55e-05,9.999999999999999e-06,5.2956270091498676e-11
2.4999999999999996,1.55e-05,1.05e-05,2.8851761076638986e-11
2.4999999999999996,1.55e-05,1.1e-05,1.5407045378988542e-11
2.4999999999999996,1.55e-05,1.15e-05,8.071325355174e-12
2.4999999999999996,1.55e-05,1.2e-05,4.151674352719374e-12
2.4999999999999996,1.55e-05,1.2499999999999999e-05,2.0985368642898123e-12
2.4999999999999996,1.55e-05,1.3e-05,1.0432138344581858e-12
2.4999999999999996,1.55e-05,1.35e-05,5.104187135687105e-13
2.4999999999999996,1.55e-05,1.4e-05,2.459838428776266e-13
2.4999999999999996,1.55e-05,1.45e-05,1.1688462432002232e-13
2.4999999999999996,1.55e-05,1.4999999999999999e-05,5.528371364828067e-14
2.4999999999999996,1.55e-05,1.55e-05,2.940932627380843e-14
3.1249999999999996,0.0,0.0,0.9999998881159531
3.1249999999999996,0.0,5e-07,0.9999997772165926
3.1249999999999996,0.0,1e-06,0.9999994107573674
3.1249999999999996,0.0,1.5e-06,0.9999983166333751
3.1249999999999996,0.0,2e-06,0.9999950755967363
3.1249999999999996,0.0,2.4999999999999998e-06,0.9999854529437191
3.1249999999999996,0.0,3e-06,0.9999568151634323
3.1249999999999996,0.0,3.5e-06,0.999871462088662
3.1249999999999996,0.0,4e-06,0.9996170085694662
3.1249999999999996,0.0,4.5e-06,0.998859882800587
3.1249999999999996,0.0,4.9999999999999996e-06,0.996621187248604
3.1249999999999996,0.0,5.5e-06,0.9900948219493353
3.1249999999999996,0.0,6e-06,0.9715636841686626
3.1249999999999996,0.0,6.5e-06,0.9213987017467834
3.1249999999999996,0.0,7e-06,0.7987150401838682
3.1249999999999996,0.0,7.499999999999999e-06,0.5639965333648298
3.1249999999999996,0.0,8e-06,0.2950676267231224
3.1249999999999996,0.0,8.5e-06,0.12348130773320024
3.1249999999999996,0.0,9e-06,0.04603604629606563
3.1249999999999996,0.0,9.499999999999999e-06,0.01620200062523767
3.1249999999999996,0.0,9.999999999999999e-06,0.005536161824771902
3.1249999999999996,0.0,1.05e-05,0.0018647727974142221
3.1249999999999996,0.0,1.1e-05,0.0006242453658408628
3.1249999999999996,0.0,1.15e-05,0.00020846931087603406
3.1249999999999996,0.0,1.2e-05,6.955787029970724e-05
3.1249999999999996,0.0,1.2499999999999999e-05,2.3201065162127932e-05
3.1249999999999996,0.0,1.3e-05,7.737684345172414e-06
3.1249999999999996,0.0,1.35e-05,2.5803880330067733e-06
3.1249999999999996,0.0,1.4e-05,8.604862728350862e-07
3.1249999999999996,0.0,1.45e-05,2.8704499219020777e-07
3.1249999999999996,0.0,1.4999999999999999e-05,9.675478902706036e-08
3.1249999999999996,0.0,1.55e-05,3.848736077073091e-08
3.1249999999999996,5e-07,0.0,0.9999997772165926
3.1249999999999996,5e-07,5e-07,0.9999996393419812
3.1249999999999996,5e-07,1e-06,0.9999991903805682
3.1249999999999996,5e-07,1.5e-06,0.9999978876783672
3.1249999999999996,5e-07,2e-06,0.9999941348758261
3.1249999999999996,5e-07,2.4999999999999998e-06,0.9999832376036838
3.1249999999999996,5e-07,3e-06,0.9999513541315777
3.1249999999999996,5e-07,3.5e-06,0.9998575734093587
3.1249999999999996,5e-07,4e-06,0.999580909574406
3.1249999999999996,5e-07,4.5e-06,0.9987647346885314
3.1249999999999996,5e-07,4.9999999999999996e-06,0.9963691018109747
3.1249999999999996,5e-07,5.5e-06,0.9894314878109846
3.1249999999999996,5e-07,6e-06,0.9698598001872902
3.1249999999999996,5e-07,6.5e-06,0.9172654430550103
3.1249999999999996,5e-07,7e-06,0.7900470479548867
3.1249999999999996,5e-07,7.499999999999999e-06,0.5514638057789135
3.1249999999999996,5e-07,8e-06,0.28558178926856526
3.1249999999999996,5e-07,8.5e-06,0.11898183229353104
3.1249999999999996,5e-07,9e-06,0.044313163078883167
3.1249999999999996,5e-07,9.499999999999999e-06,0.01560323522207
3.1249999999999996,5e-07,9.999999999999999e-06,0.005337801815287993
3.1249999999999996,5e-07,1.05e-05,0.0018005613830981203
3.1249999999999996,5e-07,1.1e-05,0.0006036529574700171
3.1249999999999996,5e-07,1.15e-05,0.0002018824049530355
3.1249999999999996,5e-07,1.2e-05,6.745052795812423e-05
3.1249999999999996,5e-07,1.2499999999999999e-05,2.2526109111527062e-05
3.1249999999999996,5e-07,1.3e-05,7.521208550135029e-06
3.1249999999999996,5e-07,1.35e-05,2.5108629820341296e-06
3.1249999999999996,5e-07,1.4e-05,8.381275400840593e-07
3.1249999999999996,5e-07,1.45e-05,2.798434239524532e-07
3.1249999999999996,5e-07,1.4999999999999999e-05,9.441007916251815e-08
3.1249999999999996,5e-07,1.55e-05,3.758696118347364e-08
3.1249999999999996,1e-06,0.0,0.9999994107573674
3.1249999999999996,1e-06,5e-07,0.9999991903805682
3.1249999999999996,1e-06,1e-06,0.999998500128192
3.1249999999999996,1e-06,1.5e-06,0.9999966072394633
3.1249999999999996,1e-06,2e-06,0.999991443154469
3.1249999999999996,1e-06,2.4999999999999998e-06,0.9999771068961127
3.1249999999999996,1e-06,3e-06,0.9999366281222306
3.1249999999999996,1e-06,3.5e-06,0.9998208785952789
3.1249999999999996,1e-06,4e-06,0.9994870945074177
3.1249999999999996,1e-06,4.5e-06,0.9985208660841793
3.1249999999999996,1e-06,4.9999999999999996e-06,0.9957308752954546
3.1249999999999996,1e-06,5.5e-06,0.9877710778938156
3.1249999999999996,1e-06,6e-06,0.965642175333364
3.1249999999999996,1e-06,6.5e-06,0.9071705853415047
3.1249999999999996,1e-06,7e-06,0.769354085800133
3.1249999999999996,1e-06,7.499999999999999e-06,0.5228040694688024
3.1249999999999996,1e-06,8e-06,0.26473028714849123
3.1249999999999996,1e-06,8.5e-06,0.10924856320193334
3.1249999999999996,1e-06,9e-06,0.04060162367277349
3.1249999999999996,1e-06,9.499999999999999e-06,0.01431267251887676
3.1249999999999996,1e-06,9.999999999999999e-06,0.004909283454487872
3.1249999999999996,1e-06,1.05e-05,0.001661453474479395
3.1249999999999996,1e-06,1.1e-05,0.0005589158578175816
3.1249999999999996,1e-06,1.15e-05,0.00018753467996662795
3.1249999999999996,1e-06,1.2e-05,6.284917672128616e-05
3.1249999999999996,1e-06,1.2499999999999999e-05,2.1049082251061893e-05
3.1249999999999996,1e-06,1.3e-05,7.046520939140868e-06
3.1249999999999996,1e-06,1.35e-05,2.358121410795707e-06
3.1249999999999996,1e-06,1.4e-05,7.88921296014105e-07
3.1249999999999996,1e-06,1.45e-05,2.6396838253898645e-07
3.1249999999999996,1e-06,1.4999999999999999e-05,8.923155957815495e-08
3.1249999999999996,1e-06,1.55e-05,3.5591314003291377e-08
3.1249999999999996,1.5e-06,0.0,0.9999983166333751
3.1249999999999996,1.5e-06,5e-07,0.9999978876783672
3.1249999999999996,1.5e-06,1e-06,0.9999966072394633
3.1249999999999996,1.5e-06,1.5e-06,0.9999933221028641
3.1249999999999996,1.5e-06,2e-06,0.9999849469912401
3.1249999999999996,1.5e-06,2.4999999999999998e-06,0.9999630459863109
3.1249999999999996,1.5e-06,3e-06,0.9999042186381681
3.1249999999999996,1.5e-06,3.5e-06,0.9997427764976974
3.1249999999999996,1.5e-06,4e-06,0.9992928497839912
3.1249999999999996,1.5e-06,4.5e-06,0.9980276484364031
3.1249999999999996,1.5e-06,4.9999999999999996e-06,0.9944668121700233
3.1249999999999996,1.5e-06,5.5e-06,0.9845468502772501
3.1249999999999996,1.5e-06,6e-06,0.9576191410749458
3.1249999999999996,1.5e-06,6.5e-06,0.8884797519213672
3.1249999999999996,1.5e-06,7e-06,0.7328169557741939
3.1249999999999996,1.5e-06,7.499999999999999e-06,0.4763073652875851
3.1249999999999996,1.5e-06,8e-06,0.23319450315021875
3.1249999999999996,1.5e-06,8.5e-06,0.0949427461520225
3.1249999999999996,1.5e-06,9e-06,0.035193413440767866
3.1249999999999996,1.5e-06,9.499999999999999e-06,0.012433851768167014
3.1249999999999996,1.5e-06,9.999999999999999e-06,0.004283918012488512
3.1249999999999996,1.5e-06,1.05e-05,0.0014576299975028665
3.1249999999999996,1.5e-06,1.1e-05,0.000493066716237218
3.1249999999999996,1.5e-06,1.15e-05,0.00016631970480707794
3.1249999999999996,1.5e-06,1.2e-05,5.601610073118623e-05
3.1249999999999996,1.5e-06,1.2499999999999999e-05,1.8846879261547464e-05
3.1249999999999996,1.5e-06,1.3e-05,6.336152745451143e-06
3.1249999999999996,1.5e-06,1.35e-05,2.128760935825045e-06
3.1249999999999996,1.5e-06,1.4e-05,7.147973897592521e-07
3.1249999999999996,1.5e-06,1.45e-05,2.399836508972582e-07
3.1249999999999996,1.5e-06,1.4999999999999999e-05,8.138519891541584e-08
3.1249999999999996,1.5e-06,1.55e-05,3.2558165017317306e-08
3.1249999999999996,2e-06,0.0,0.9999950755967363
3.1249999999999996,2e-06,5e-07,0.9999941348758261
3.1249999999999996,2e-06,1e-06,0.999991443154469
3.1249999999999996,2e-06,1.5e-06,0.9999849469912401
3.1249999999999996,2e-06,2e-06,0.9999694634253241
3.1249999999999996,2e-06,2.4999999999999998e-06,0.9999314864317642
3.1249999999999996,2e-06,3e-06,0.9998351169869053
3.1249999999999996,2e-06,3.5e-06,0.9995833171230788
3.1249999999999996,2e-06,4e-06,0.9989106326685815
3.1249999999999996,2e-06,4.5e-06,0.9970879468460981
3.1249999999999996,2e-06,4.9999999999999996e-06,0.992128355540234
3.1249999999999996,2e-06,5.5e-06,0.9787498653919003
3.1249999999999996,2e-06,6e-06,0.943636380385559
3.1249999999999996,2e-06,6.5e-06,0.8573031553641575
3.1249999999999996,2e-06,7e-06,0.6765013398249694
3.1249999999999996,2e-06,7.499999999999999e-06,0.413306314778836
3.1249999999999996,2e-06,8e-06,0.19424279620516408
3.1249999999999996,2e-06,8.5e-06,0.07790302316826611
3.1249999999999996,2e-06,9e-06,0.028820646784769442
3.1249999999999996,2e-06,9.499999999999999e-06,0.010221629053463322
3.1249999999999996,2e-06,9.999999999999999e-06,0.003544819958072302
3.1249999999999996,2e-06,1.05e-05,0.001215309828585494
3.1249999999999996,2e-06,1.1e-05,0.00041425624741530504
3.1249999999999996,2e-06,1.15e-05,0.00014075964421994075
3.1249999999999996,2e-06,1.2e-05,4.773161301742101e-05
3.1249999999999996,2e-06,1.2499999999999999e-05,1.6161261968683295e-05
3.1249999999999996,2e-06,1.3e-05,5.465152890644165e-06
3.1249999999999996,2e-06,1.35e-05,1.8461256705146953e-06
3.1249999999999996,2e-06,1.4e-05,6.230314269992691e-07
3.1249999999999996,2e-06,1.45e-05,2.1016187886752093e-07
3.1249999999999996,2e-06,1.4999999999999999e-05,7.158944961531231e-08
3.1249999999999996,2e-06,1.55e-05,2.875688417819091e-08
3.1249999999999996,2.4999999999999998e-06,0.0,0.9999854529437191
3.1249999999999996,2.4999999999999998e-06,5e-07,0.9999832376036838
3.1249999999999996,2.4999999999999998e-06,1e-06,0.9999771068961127
3.1249999999999996,2.4999999999999998e-06,1.5e-06,0.9999630459863109
3.1249999999999996,2.4999999999999998e-06,2e-06,0.9999314864317642
3.1249999999999996,2.4999999999999998e-06,2.4999999999999998e-06,0.9998586821810589
3.1249999999999996,2.4999999999999998e-06,3e-06,0.9996843061227509
3.1249999999999996,2.4999999999999998e-06,3.5e-06,0.9992519548475646
3.1249999999999996,2.4999999999999998e-06,4e-06,0.9981501131231383
3.1249999999999996,2.4999999999999998e-06,4.5e-06,0.9952903164753303
3.1249999999999996,2.4999999999999998e-06,4.9999999999999996e-06,0.9878180599327636
3.1249999999999996,2.4999999999999998e-06,5.5e-06,0.9684568150594639
3.1249999999999996,2.4999999999999998e-06,6e-06,0.9198717124523192
3.1249999999999996,2.4999999999999998e-06,6.5e-06,0.8077405699663827
3.1249999999999996,2.4999999999999998e-06,7e-06,0.597184423791712
3.1249999999999996,2.4999999999999998e-06,7.499999999999999e-06,0.3383609224299746
3.1249999999999996,2.4999999999999998e-06,8e-06,0.15242095434779038
3.1249999999999996,2.4999999999999998e-06,8.5e-06,0.06029492831027578
3.1249999999999996,2.4999999999999998e-06,9e-06,0.022304223702621515
3.1249999999999996,2.4999999999999998e-06,9.499999999999999e-06,0.00795823741221875
3.1249999999999996,2.4999999999999998e-06,9.999999999999999e-06,0.002784289719592007
3.1249999999999996,2.4999999999999998e-06,1.05e-05,0.0009639273425217772
3.1249999999999996,2.4999999999999998e-06,1.1e-05,0.0003317697582234243
3.1249999999999996,2.4999999999999998e-06,1.15e-05,0.00011377304463970122
3.1249999999999996,2.4999999999999998e-06,1.2e-05,3.891256678227691e-05
3.1249999999999996,2.4999999999999998e-06,1.2499999999999999e-05,1.3280436982488956e-05
3.1249999999999996,2.4999999999999998e-06,1.3e-05,4.524211682449823e-06
3.1249999999999996,2.4999999999999998e-06,1.35e-05,1.5387869604061327e-06
3.1249999999999996,2.4999999999999998e-06,1.4e-05,5.226356085465533e-07
3.1249999999999996,2.4999999999999998e-06,1.45e-05,1.7735016242205538e-07
3.1249999999999996,2.4999999999999998e-06,1.4999999999999999e-05,6.075381273226472e-08
3.1249999999999996,2.4999999999999998e-06,1.55e-05,2.4531201349821746e-08
3.1249999999999996,3e-06,0.0,0.9999568151634323
3.1249999999999996,3e-06,5e-07,0.9999513541315777
3.1249999999999996,3e-06,1e-06,0.9999366281222306
3.1249999999999996,3e-06,1.5e-06,0.9999042186381681
3.1249999999999996,3e-06,2e-06,0.9998351169869053
3.1249999999999996,3e-06,2.4999999999999998e-06,0.9996843061227509
3.1249999999999996,3e-06,3e-06,0.9993424717771737
3.1249999999999996,3e-06,3.5e-06,0.9985383300285984
3.1249999999999996,3e-06,4e-06,0.9965880555753664
3.1249999999999996,3e-06,4.5e-06,0.9917599945102179
3.1249999999999996,3e-06,4.9999999999999996e-06,0.9797184948307381
3.1249999999999996,3e-06,5.5e-06,0.9500051071330917
3.1249999999999996,3e-06,6e-06,0.8797859079828206
3.1249999999999996,3e-06,6.5e-06,0.7321159411405539
3.1249999999999996,3e-06,7e-06,0.4955360838353866
3.1249999999999996,3e-06,7.499999999999999e-06,0.25914152506420596
3.1249999999999996,3e-06,8e-06,0.11238409026862906
3.1249999999999996,3e-06,8.5e-06,0.04401546551349186
3.1249999999999996,3e-06,9e-06,0.01632819348745138
3.1249999999999996,3e-06,9.499999999999999e-06,0.005876477018717964
3.1249999999999996,3e-06,9.999999999999999e-06,0.00207906171564373
3.1249999999999996,3e-06,1.05e-05,0.0007283705066302663
3.1249999999999996,3e-06,1.1e-05,0.000253619582512454
3.1249999999999996,3e-06,1.15e-05,8.793039343328124e-05
3.1249999999999996,3e-06,1.2e-05,3.0382166729898467e-05
3.1249999999999996,3e-06,1.2499999999999999e-05,1.0467793062549733e-05
3.1249999999999996,3e-06,1.3e-05,3.5975619837331493e-06
3.1249999999999996,3e-06,1.35e-05,1.2336776683812949e-06
3.1249999999999996,3e-06,1.4e-05,4.2222155802243003e-07
3.1249999999999996,3e-06,1.45e-05,1.4430332348902717e-07
3.1249999999999996,3e-06,1.4999999999999999e-05,4.976859930382247e-08
3.1249999999999996,3e-06,1.55e-05,2.02210673281809e-08
3.1249999999999996,3.5e-06,0.0,0.999871462088662
3.1249999999999996,3.5e-06,5e-07,0.9998575734093587
3.1249999999999996,3.5e-06,1e-06,0.9998208785952789
3.1249999999999996,3.5e-06,1.5e-06,0.9997427764976974
3.1249999999999996,3.5e-06,2e-06,0.9995833171230788
3.1249999999999996,3.5e-06,2.4999999999999998e-06,0.9992519548475646
3.1249999999999996,3.5e-06,3e-06,0.9985383300285984
3.1249999999999996,3.5e-06,3.5e-06,0.9969434160363272
3.1249999999999996,3.5e-06,4e-06,0.9932666629310124
3.1249999999999996,3.5e-06,4.5e-06,0.9846154828332885
3.1249999999999996,3.5e-06,4.9999999999999996e-06,0.9641473073828795
3.1249999999999996,3.5e-06,5.5e-06,0.9166023328161034
3.1249999999999996,3.5e-06,6e-06,0.8132886965592738
3.1249999999999996,3.5e-06,6.5e-06,0.6241100106601445
3.1249999999999996,3.5e-06,7e-06,0.3800333120458767
3.1249999999999996,3.5e-06,7.499999999999999e-06,0.18467111125356897
3.1249999999999996,3.5e-06,8e-06,0.0778024806661263
3.1249999999999996,3.5e-06,8.5e-06,0.03033429811606249
3.1249999999999996,3.5e-06,9e-06,0.011326127334916903
3.1249999999999996,3.5e-06,9.499999999999999e-06,0.004123383945934069
3.1249999999999996,3.5e-06,9.999999999999999e-06,0.0014786712113566928
3.1249999999999996,3.5e-06,1.05e-05,0.0005252459506400514
3.1249999999999996,3.5e-06,1.1e-05,0.0001853448592931901
3.1249999999999996,3.5e-06,1.15e-05,6.506941687238509e-05
3.1249999999999996,3.5e-06,1.2e-05,2.274715182145211e-05
3.1249999999999996,3.5e-06,1.2499999999999999e-05,7.922835858967747e-06
3.1249999999999996,3.5e-06,1.3e-05,2.750589351008453e-06
3.1249999999999996,3.5e-06,1.35e-05,9.521709018333724e-07
3.1249999999999996,3.5e-06,1.4e-05,3.287610873265472e-07
3.1249999999999996,3.5e-06,1.45e-05,1.1329253409241803e-07
3.1249999999999996,3.5e-06,1.4999999999999999e-05,3.938023736249533e-08
3.1249999999999996,3.5e-06,1.55e-05,1.611587413134358e-08
3.1249999999999996,4e-06,0.0,0.9996170085694662
3.1249999999999996,4e-06,5e-07,0.999580909574406
3.1249999999999996,4e-06,1e-06,0.9994870945074177
3.1249999999999996,4e-06,1.5e-06,0.9992928497839912
3.1249999999999996,4e-06,2e-06,0.9989106326685815
3.1249999999999996,4e-06,2.4999999999999998e-06,0.9981501131231383
3.1249999999999996,4e-06,3e-06,0.9965880555753664
3.1249999999999996,4e-06,3.5e-06,0.9932666629310124
3.1249999999999996,4e-06,4e-06,0.9859969968004503
3.1249999999999996,4e-06,4.5e-06,0.9698046036818537
3.1249999999999996,4e-06,4.9999999999999996e-06,0.9337869864063439
3.1249999999999996,4e-06,5.5e-06,0.8565738259966914
3.1249999999999996,4e-06,6e-06,0.7084145399990426
3.1249999999999996,4e-06,6.5e-06,0.4867927410159315
3.1249999999999996,4e-06,7e-06,0.2664652828941871
3.1249999999999996,4e-06,7.499999999999999e-06,0.12232101925009646
3.1249999999999996,4e-06,8e-06,0.05063752022644349
3.1249999999999996,4e-06,8.5e-06,0.019777000365874604
3.1249999999999996,4e-06,9e-06,0.007461804424068862
3.1249999999999996,4e-06,9.499999999999999e-06,0.0027558042127627273
3.1249999999999996,4e-06,9.999999999999999e-06,0.0010038472795440873
3.1249999999999996,4e-06,1.05e-05,0.00036217417290694277
3.1249999999999996,4e-06,1.1e-05,0.0001297119395192342
3.1249999999999996,4e-06,1.15e-05,4.617655643146235e-05
3.1249999999999996,4e-06,1.2e-05,1.635355377195495e-05
3.1249999999999996,4e-06,1.2499999999999999e-05,5.765333489570032e-06
3.1249999999999996,4e-06,1.3e-05,2.024308763324506e-06
3.1249999999999996,4e-06,1.35e-05,7.08193986916716e-07
3.1249999999999996,4e-06,1.4e-05,2.469514874463325e-07
3.1249999999999996,4e-06,1.45e-05,8.589394801288571e-08
3.1249999999999996,4e-06,1.4999999999999999e-05,3.012074542199726e-08
3.1249999999999996,4e-06,1.55e-05,1.2426853544412545e-08
3.1249999999999996,4.5e-06,0.0,0.998859882800587
3.1249999999999996,4.5e-06,5e-07,0.9987647346885314
3.1249999999999996,4.5e-06,1e-06,0.9985208660841793
3.1249999999999996,4.5e-06,1.5e-06,0.9980276484364031
3.1249999999999996,4.5e-06,2e-06,0.9970879468460981
3.1249999999999996,4.5e-06,2.4999999999999998e-06,0.9952903164753303
3.1249999999999996,4.5e-06,3e-06,0.9917599945102179
3.1249999999999996,4.5e-06,3.5e-06,0.9846154828332885
3.1249999999999996,4.5e-06,4e-06,0.9698046036818537
3.1249999999999996,4.5e-06,4.5e-06,0.9388024401536821
3.1249999999999996,4.5e-06,4.9999999999999996e-06,0.8750954534372952
3.1249999999999996,4.5e-06,5.5e-06,0.753655941353118
3.1249999999999996,4.5e-06,6e-06,0.5606704899923881
3.1249999999999996,4.5e-06,6.5e-06,0.33993864362014314
3.1249999999999996,4.5e-06,7e-06,0.17059700080308238
3.1249999999999996,4.5e-06,7.499999999999999e-06,0.07554204686939502
3.1249999999999996,4.5e-06,8e-06,0.03108274725005458
3.1249999999999996,4.5e-06,8.5e-06,0.012235658248166243
3.1249999999999996,4.5e-06,9e-06,0.004682817929733815
3.1249999999999996,4.5e-06,9.499999999999999e-06,0.0017589831395183851
3.1249999999999996,4.5e-06,9.999999999999999e-06,0.0006520497034890236
3.1249999999999996,4.5e-06,1.05e-05,0.0002392889430592588
3.1249999999999996,4.5e-06,1.1e-05,8.709375710567647e-05
3.1249999999999996,4.5e-06,1.15e-05,3.147702889825393e-05
3.1249999999999996,4.5e-06,1.2e-05,1.1306316014730676e-05
3.1249999999999996,4.5e-06,1.2499999999999999e-05,4.038954744122271e-06
3.1249999999999996,4.5e-06,1.3e-05,1.4357777101052692e-06
3.1249999999999996,4.5e-06,1.35e-05,5.081474880790762e-07
3.1249999999999996,4.5e-06,1.4e-05,1.7912912770782928e-07
3.1249999999999996,4.5e-06,1.45e-05,6.294384689096171e-08
3.1249999999999996,4.5e-06,1.4999999999999999e-05,2.2288235128846344e-08
3.1249999999999996,4.5e-06,1.55e-05,9.277936520407828e-09
3.1249999999999996,4.9999999999999996e-06,0.0,0.996621187248604
3.1249999999999996,4.9999999999999996e-06,5e-07,0.9963691018109747
3.1249999999999996,4.9999999999999996e-06,1e-06,0.9957308752954546
3.1249999999999996,4.9999999999999996e-06,1.5e-06,0.9944668121700233
3.1249999999999996,4.9999999999999996e-06,2e-06,0.992128355540234
3.1249999999999996,4.9999999999999996e-06,2.4999999999999998e-06,0.9878180599327636
3.1249999999999996,4.9999999999999996e-06,3e-06,0.9797184948307381
3.1249999999999996,4.9999999999999996e-06,3.5e-06,0.9641473073828795
3.1249999999999996,4.9999999999999996e-06,4e-06,0.9337869864063439
3.1249999999999996,4.9999999999999996e-06,4.5e-06,0.8750954534372952
3.1249999999999996,4.9999999999999996e-06,4.9999999999999996e-06,0.7677125309992506
3.1249999999999996,4.9999999999999996e-06,5.5e-06,0.597136108712364
3.1249999999999996,4.9999999999999996e-06,6e-06,0.3894258225872302
3.1249999999999996,4.9999999999999996e-06,6.5e-06,0.21166225244226677
3.1249999999999996,4.9999999999999996e-06,7e-06,0.1004442896401445
3.1249999999999996,4.9999999999999996e-06,7.499999999999999e-06,0.043760418842105575
3.1249999999999996,4.9999999999999996e-06,8e-06,0.01807645122406252
3.1249999999999996,4.9999999999999996e-06,8.5e-06,0.007211187138930758
3.1249999999999996,4.9999999999999996e-06,9e-06,0.002808763887881486
3.1249999999999996,4.9999999999999996e-06,9.499999999999999e-06,0.0010753010817004167
3.1249999999999996,4.9999999999999996e-06,9.999999999999999e-06,0.0004062387292659985
3.1249999999999996,4.9999999999999996e-06,1.05e-05,0.00015181761279070338
3.1249999999999996,4.9999999999999996e-06,1.1e-05,5.62140156039395e-05
3.1249999999999996,4.9999999999999996e-06,1.15e-05,2.0646720333961708e-05
3.1249999999999996,4.9999999999999996e-06,1.2e-05,7.529004024095385e-06
3.1249999999999996,4.9999999999999996e-06,1.2499999999999999e-05,2.7279274107122174e-06
3.1249999999999996,4.9999999999999996e-06,1.3e-05,9.826934433081402e-07
3.1249999999999996,4.9999999999999996e-06,1.35e-05,3.5215791911454534e-07
3.1249999999999996,4.9999999999999996e-06,1.4e-05,1.2560549559466532e-07
3.1249999999999996,4.9999999999999996e-06,1.45e-05,4.462698465689947e-08
3.1249999999999996,4.9999999999999996e-06,1.4999999999999999e-05,1.5969663479566535e-08
3.1249999999999996,4.9999999999999996e-06,1.55e-05,6.712399965305989e-09
3.1249999999999996,5.5e-06,0.0,0.9900948219493353
3.1249999999999996,5.5e-06,5e-07,0.9894314878109846
3.1249999999999996,5.5e-06,1e-06,0.9877710778938156
3.1249999999999996,5.5e-06,1.5e-06,0.9845468502772501
3.1249999999999996,5.5e-06,2e-06,0.9787498653919003
3.1249999999999996,5.5e-06,2.4999999999999998e-06,0.9684568150594639
3.1249999999999996,5.5e-06,3e-06,0.9500051071330917
3.1249999999999996,5.5e-06,3.5e-06,0.9166023328161034
3.1249999999999996,5.5e-06,4e-06,0.8565738259966914
3.1249999999999996,5.5e-06,4.5e-06,0.753655941353118
3.1249999999999996,5.5e-06,4.9999999999999996e-06,0.597136108712364
3.1249999999999996,5.5e-06,5.5e-06,0.40666230616359456
3.1249999999999996,5.5e-06,6e-06,0.23514327910017394
3.1249999999999996,5.5e-06,6.5e-06,0.11904480570946757
3.1249999999999996,5.5e-06,7e-06,0.055026204288785935
3.1249999999999996,5.5e-06,7.499999999999999e-06,0.023956114497497866
3.1249999999999996,5.5e-06,8e-06,0.01001296095734852
3.1249999999999996,5.5e-06,8.5e-06,0.004065645421362564
3.1249999999999996,5.5e-06,9e-06,0.0016157065772172553
3.1249999999999996,5.5e-06,9.499999999999999e-06,0.0006313994182210242
3.1249999999999996,5.5e-06,9.999999999999999e-06,0.00024336112323099338
3.1249999999999996,5.5e-06,1.05e-05,9.269908557592833e-05
3.1249999999999996,5.5e-06,1.1e-05,3.4947412904405494e-05
3.1249999999999996,5.5e-06,1.15e-05,1.3054900308459175e-05
3.1249999999999996,5.5e-06,1.2e-05,4.8369238180185475e-06
3.1249999999999996,5.5e-06,1.2499999999999999e-05,1.778933812513818e-06
3.1249999999999996,5.5e-06,1.3e-05,6.499143458362454e-07
3.1249999999999996,5.5e-06,1.35e-05,2.360103460979621e-07
3.1249999999999996,5.5e-06,1.4e-05,8.523716716323882e-08
3.1249999999999996,5.5e-06,1.45e-05,3.064392567144195e-08
3.1249999999999996,5.5e-06,1.4999999999999999e-05,1.1090156819853973e-08
3.1249999999999996,5.5e-06,1.55e-05,4.709959528570654e-09
3.1249999999999996,6e-06,0.0,0.9715636841686626
3.1249999999999996,6e-06,5e-07,0.9698598001872902
3.1249999999999996,6e-06,1e-06,0.965642175333364
3.1249999999999996,6e-06,1.5e-06,0.9576191410749458
3.1249999999999996,6e-06,2e-06,0.943636380385559
3.1249999999999996,6e-06,2.4999999999999998e-06,0.9198717124523192
3.1249999999999996,6e-06,3e-06,0.8797859079828206
3.1249999999999996,6e-06,3.5e-06,0.8132886965592738
3.1249999999999996,6e-06,4e-06,0.7084145399990426
3.1249999999999996,6e-06,4.5e-06,0.5606704899923881
3.1249999999999996,6e-06,4.9999999999999996e-06,0.3894258225872302
3.1249999999999996,6e-06,5.5e-06,0.23514327910017394
3.1249999999999996,6e-06,6e-06,0.1259461880558535
3.1249999999999996,6e-06,6.5e-06,0.06171586709646903
3.1249999999999996,6e-06,7e-06,0.028396662399585094
3.1249999999999996,6e-06,7.499999999999999e-06,0.01248871521337271
3.1249999999999996,6e-06,8e-06,0.005311716139329319
3.1249999999999996,6e-06,8.5e-06,0.0022019757465031866
3.1249999999999996,6e-06,9e-06,0.0008943402989257074
3.1249999999999996,6e-06,9.499999999999999e-06,0.00035711182626175684
3.1249999999999996,6e-06,9.999999999999999e-06,0.00014052638088516957
3.1249999999999996,6e-06,1.05e-05,5.459327854848702e-05
